Controller Name:,New_Controller2095709328,,,,,,,,,,,,,,,,,
Trend Name:,testtrend,,,,,,,,,,,,,,,,,
Trend Tags:,5,,,,,,,,,,,,,,,,,
Sample Period:,10 ms,,,,,,,,,,,,,,,,,
Description:,,,,,,,,,,,,,,,,,,
Start Trigger:,No Trigger,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Stop Trigger:,No Trigger,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Start Time:,11/21/2023,16:32:31;495,,,,,,,,,,,,,,,,
Stop Time:,11/21/2023,16:35:18;185,,,,,,,,,,,,,,,,
Pre-Samples:,0,,,,,,,,,,,,,,,,,
Post-Samples:,0,,,,,,,,,,,,,,,,,
Header:,Date,Time,sinusoidal_wave,time,Measured_rpm_Filtered,Temperature,Diameter,Setpoint,,,,,,,,,,
Data,11/21/2023,16:33:27;115,151.631012,57260,163.431213,84.937653,0.137731,0.137731,,,,,,,,,,
Data,11/21/2023,16:33:27;125,150.792786,57272,163.278015,84.937653,0.137731,0.137731,,,,,,,,,,
Data,11/21/2023,16:33:27;135,149.782791,57280,163.021729,84.937653,0.137731,0.137731,,,,,,,,,,
Data,11/21/2023,16:33:27;145,149.106613,57290,162.722351,84.937653,0.137731,0.137731,,,,,,,,,,
Data,11/21/2023,16:33:27;155,148.258942,57300,162.418594,84.937653,0.137731,0.137731,,,,,,,,,,
Data,11/21/2023,16:33:27;165,147.408371,57310,162.128784,84.937653,0.137731,0.137731,,,,,,,,,,
Data,11/21/2023,16:33:27;175,146.55455,57321,161.843582,84.944397,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:27;185,145.613251,57330,161.554199,84.944397,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:27;195,144.84021,57340,161.278107,84.944397,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:27;205,143.979462,57350,160.997986,84.944397,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:27;215,143.116516,57361,160.764633,84.944397,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:27;225,142.164719,57373,160.520187,84.944397,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:27;235,141.12413,57380,160.326447,84.944397,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:27;245,140.515762,57390,160.10936,84.944397,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:27;255,139.64534,57400,159.902252,84.944397,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:27;265,138.772873,57410,159.692123,84.944397,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:27;275,137.900085,57421,159.473007,84.956665,0.137609,0.137609,,,,,,,,,,
Data,11/21/2023,16:33:27;285,136.937286,57432,159.288208,84.956665,0.137609,0.137609,,,,,,,,,,
Data,11/21/2023,16:33:27;295,135.974243,57440,158.965759,84.956665,0.137609,0.137609,,,,,,,,,,
Data,11/21/2023,16:33:27;305,135.272629,57450,158.59111,84.956665,0.137609,0.137609,,,,,,,,,,
Data,11/21/2023,16:33:27;315,134.395142,57460,158.233673,84.956665,0.137609,0.137609,,,,,,,,,,
Data,11/21/2023,16:33:27;325,133.516968,57472,157.838333,84.956665,0.137609,0.137609,,,,,,,,,,
Data,11/21/2023,16:33:27;335,132.462112,57480,157.525009,84.956665,0.137609,0.137609,,,,,,,,,,
Data,11/21/2023,16:33:27;345,131.759079,57490,157.17395,84.956665,0.137609,0.137609,,,,,,,,,,
Data,11/21/2023,16:33:27;355,130.879105,57500,156.83902,84.956665,0.137609,0.137609,,,,,,,,,,
Data,11/21/2023,16:33:27;365,130.000076,57510,156.49913,84.956665,0.137609,0.137609,,,,,,,,,,
Data,11/21/2023,16:33:27;375,129.120514,57521,156.036667,84.963165,0.136275,0.136275,,,,,,,,,,
Data,11/21/2023,16:33:27;385,128.152985,57530,155.617172,84.963165,0.136275,0.136275,,,,,,,,,,
Data,11/21/2023,16:33:27;395,127.361389,57540,155.17662,84.963165,0.136275,0.136275,,,,,,,,,,
Data,11/21/2023,16:33:27;405,126.482651,57550,154.729599,84.963165,0.136275,0.136275,,,,,,,,,,
Data,11/21/2023,16:33:27;415,125.604469,57560,154.303116,84.963165,0.136275,0.136275,,,,,,,,,,
Data,11/21/2023,16:33:27;425,125.604469,57560,153.857422,84.963165,0.136275,0.136275,,,,,,,,,,
Data,11/21/2023,16:33:27;435,123.587036,57580,153.457581,84.963165,0.136275,0.136275,,,,,,,,,,
Data,11/21/2023,16:33:27;445,122.974113,57590,153.038696,84.963165,0.136275,0.136275,,,,,,,,,,
Data,11/21/2023,16:33:27;455,122.100075,57601,152.498184,84.963165,0.136275,0.136275,,,,,,,,,,
Data,11/21/2023,16:33:27;465,121.139328,57610,151.897659,84.963165,0.136275,0.136275,,,,,,,,,,
Data,11/21/2023,16:33:27;475,121.139328,57610,151.307007,84.960388,0.136279,0.136279,,,,,,,,,,
Data,11/21/2023,16:33:27;485,119.223099,57632,150.743484,84.960388,0.136279,0.136279,,,,,,,,,,
Data,11/21/2023,16:33:27;495,118.441772,57640,150.188904,84.960388,0.136279,0.136279,,,,,,,,,,
Data,11/21/2023,16:33:27;505,117.748138,57650,149.626205,84.960388,0.136279,0.136279,,,,,,,,,,
Data,11/21/2023,16:33:27;515,116.883118,57660,149.089355,84.960388,0.136279,0.136279,,,,,,,,,,
Data,11/21/2023,16:33:27;525,116.020164,57672,148.52829,84.960388,0.136279,0.136279,,,,,,,,,,
Data,11/21/2023,16:33:27;535,114.987228,57680,147.973999,84.960388,0.136279,0.136279,,,,,,,,,,
Data,11/21/2023,16:33:27;545,114.30101,57692,147.376114,84.960388,0.136279,0.136279,,,,,,,,,,
Data,11/21/2023,16:33:27;555,113.273895,57700,146.805695,84.960388,0.136279,0.136279,,,,,,,,,,
Data,11/21/2023,16:33:27;565,112.591255,57710,146.226929,84.960388,0.136279,0.136279,,,,,,,,,,
Data,11/21/2023,16:33:27;575,111.741211,57722,145.657623,84.969635,0.136485,0.136485,,,,,,,,,,
Data,11/21/2023,16:33:27;585,110.724045,57730,145.131317,84.969635,0.136485,0.136485,,,,,,,,,,
Data,11/21/2023,16:33:27;595,110.048355,57740,144.579956,84.969635,0.136485,0.136485,,,,,,,,,,
Data,11/21/2023,16:33:27;605,109.206848,57750,144.053909,84.969635,0.136485,0.136485,,,,,,,,,,
Data,11/21/2023,16:33:27;615,108.368622,57760,143.617905,84.969635,0.136485,0.136485,,,,,,,,,,
Data,11/21/2023,16:33:27;625,108.368622,57760,143.234573,84.969635,0.136485,0.136485,,,,,,,,,,
Data,11/21/2023,16:33:27;635,106.453926,57781,142.845627,84.969635,0.136485,0.136485,,,,,,,,,,
Data,11/21/2023,16:33:27;645,105.792252,57790,142.474564,84.969635,0.136485,0.136485,,,,,,,,,,
Data,11/21/2023,16:33:27;655,105.051178,57800,142.098068,84.969635,0.136485,0.136485,,,,,,,,,,
Data,11/21/2023,16:33:27;665,104.231339,57810,141.738861,84.969635,0.136485,0.136485,,,,,,,,,,
Data,11/21/2023,16:33:27;675,104.231339,57810,141.37439,84.982452,0.13757,0.13757,,,,,,,,,,
Data,11/21/2023,16:33:27;685,102.360924,57830,141.026657,84.982452,0.13757,0.13757,,,,,,,,,,
Data,11/21/2023,16:33:27;695,101.796265,57840,140.30928,84.982452,0.13757,0.13757,,,,,,,,,,
Data,11/21/2023,16:33:27;705,100.993477,57850,139.503159,84.982452,0.13757,0.13757,,,,,,,,,,
Data,11/21/2023,16:33:27;715,100.195267,57860,138.685242,84.982452,0.13757,0.13757,,,,,,,,,,
Data,11/21/2023,16:33:27;725,100.195267,57860,137.856506,84.982452,0.13757,0.13757,,,,,,,,,,
Data,11/21/2023,16:33:27;735,98.377495,57880,137.113098,84.982452,0.13757,0.13757,,,,,,,,,,
Data,11/21/2023,16:33:27;745,97.829369,57891,136.357697,84.982452,0.13757,0.13757,,,,,,,,,,
Data,11/21/2023,16:33:27;755,96.973007,57900,135.591263,84.982452,0.13757,0.13757,,,,,,,,,,
Data,11/21/2023,16:33:27;765,96.276825,57910,134.860062,84.982452,0.13757,0.13757,,,,,,,,,,
Data,11/21/2023,16:33:27;775,95.509186,57921,134.370834,84.986877,0.13758,0.13758,,,,,,,,,,
Data,11/21/2023,16:33:27;785,94.66996,57930,133.988464,84.986877,0.13758,0.13758,,,,,,,,,,
Data,11/21/2023,16:33:27;795,93.98896,57940,133.600464,84.986877,0.13758,0.13758,,,,,,,,,,
Data,11/21/2023,16:33:27;805,93.237556,57950,133.230301,84.986877,0.13758,0.13758,,,,,,,,,,
Data,11/21/2023,16:33:27;815,92.491943,57961,132.854736,84.986877,0.13758,0.13758,,,,,,,,,,
Data,11/21/2023,16:33:27;825,92.491943,57961,132.496414,84.986877,0.13758,0.13758,,,,,,,,,,
Data,11/21/2023,16:33:27;835,90.87236,57981,132.143784,84.986877,0.13758,0.13758,,,,,,,,,,
Data,11/21/2023,16:33:27;845,90.218597,57990,131.785995,84.986877,0.13758,0.13758,,,,,,,,,,
Data,11/21/2023,16:33:27;855,89.569481,58000,131.145477,84.986877,0.13758,0.13758,,,,,,,,,,
Data,11/21/2023,16:33:27;865,88.85508,58010,130.384918,84.986877,0.13758,0.13758,,,,,,,,,,
Data,11/21/2023,16:33:27;875,88.146744,58022,129.659286,85.000854,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:33:27;885,87.305214,58030,128.92305,85.000854,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:33:27;895,86.75,58040,128.220627,85.000854,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:33:27;905,86.061401,58050,127.507744,85.000854,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:33:27;915,85.380157,58060,126.827538,85.000854,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:33:27;925,84.705963,58071,126.13739,85.000854,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:33:27;935,83.972488,58081,125.395508,85.000854,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:33:27;945,83.313431,58090,124.6119,85.000854,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:33:27;955,82.7267,58100,123.864288,85.000854,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:33:27;965,82.081741,58110,123.105766,85.000854,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:33:27;975,81.443962,58120,122.382072,85.010406,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:27;985,80.814621,58132,121.647789,85.010406,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:27;995,80.068977,58140,120.947235,85.010406,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;005,79.578186,58150,120.23642,85.010406,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;015,78.972046,58160,119.648117,85.010406,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;025,78.972046,58160,119.084465,85.010406,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;035,77.66684,58181,118.546692,85.010406,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;045,77.144547,58190,118.00106,85.010406,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;055,76.629028,58201,117.480484,85.010406,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;065,76.00798,58211,116.952309,85.010406,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;075,75.452438,58221,116.448387,85.007263,0.136414,0.136414,,,,,,,,,,
Data,11/21/2023,16:33:28;085,74.905502,58232,115.937042,85.007263,0.136414,0.136414,,,,,,,,,,
Data,11/21/2023,16:33:28;095,74.313828,58240,115.278053,85.007263,0.136414,0.136414,,,,,,,,,,
Data,11/21/2023,16:33:28;105,73.890152,58252,114.546135,85.007263,0.136414,0.136414,,,,,,,,,,
Data,11/21/2023,16:33:28;115,73.265587,58260,113.847839,85.007263,0.136414,0.136414,,,,,,,,,,
Data,11/21/2023,16:33:28;125,72.856155,58271,113.139328,85.007263,0.136414,0.136414,,,,,,,,,,
Data,11/21/2023,16:33:28;135,72.302719,58282,112.463364,85.007263,0.136414,0.136414,,,,,,,,,,
Data,11/21/2023,16:33:28;145,71.7603,58290,111.777512,85.007263,0.136414,0.136414,,,,,,,,,,
Data,11/21/2023,16:33:28;155,71.373032,58302,111.123154,85.007263,0.136414,0.136414,,,,,,,,,,
Data,11/21/2023,16:33:28;165,70.803108,58310,110.459221,85.007263,0.136414,0.136414,,,,,,,,,,
Data,11/21/2023,16:33:28;175,70.430161,58322,109.698151,85.011536,0.136339,0.136339,,,,,,,,,,
Data,11/21/2023,16:33:28;185,69.882736,58330,108.878708,85.011536,0.136339,0.136339,,,,,,,,,,
Data,11/21/2023,16:33:28;195,69.525192,58340,108.096924,85.011536,0.136339,0.136339,,,,,,,,,,
Data,11/21/2023,16:33:28;205,69.087006,58350,107.303696,85.011536,0.136339,0.136339,,,,,,,,,,
Data,11/21/2023,16:33:28;215,68.658424,58360,106.546906,85.011536,0.136339,0.136339,,,,,,,,,,
Data,11/21/2023,16:33:28;225,68.239532,58371,105.77903,85.011536,0.136339,0.136339,,,,,,,,,,
Data,11/21/2023,16:33:28;235,67.790192,58381,105.046486,85.011536,0.136339,0.136339,,,,,,,,,,
Data,11/21/2023,16:33:28;245,67.391617,58390,104.303162,85.011536,0.136339,0.136339,,,,,,,,,,
Data,11/21/2023,16:33:28;255,67.041626,58401,103.756493,85.011536,0.136339,0.136339,,,,,,,,,,
Data,11/21/2023,16:33:28;265,66.624657,58411,103.276649,85.011536,0.136339,0.136339,,,,,,,,,,
Data,11/21/2023,16:33:28;275,66.256165,58421,102.789848,85.025879,0.135017,0.135017,,,,,,,,,,
Data,11/21/2023,16:33:28;285,65.89772,58431,102.325417,85.025879,0.135017,0.135017,,,,,,,,,,
Data,11/21/2023,16:33:28;295,65.549416,58440,101.854179,85.025879,0.135017,0.135017,,,,,,,,,,
Data,11/21/2023,16:33:28;305,65.244492,58450,101.404587,85.025879,0.135017,0.135017,,,,,,,,,,
Data,11/21/2023,16:33:28;315,64.915565,58460,100.948425,85.025879,0.135017,0.135017,,,,,,,,,,
Data,11/21/2023,16:33:28;325,64.915565,58460,100.513199,85.025879,0.135017,0.135017,,,,,,,,,,
Data,11/21/2023,16:33:28;335,64.168121,58480,99.841766,85.025879,0.135017,0.135017,,,,,,,,,,
Data,11/21/2023,16:33:28;345,63.990639,58490,99.124443,85.025879,0.135017,0.135017,,,,,,,,,,
Data,11/21/2023,16:33:28;355,63.702942,58500,98.396622,85.025879,0.135017,0.135017,,,,,,,,,,
Data,11/21/2023,16:33:28;365,63.426056,58510,97.70224,85.025879,0.135017,0.135017,,,,,,,,,,
Data,11/21/2023,16:33:28;375,63.159508,58522,96.95536,85.018951,0.13638,0.13638,,,,,,,,,,
Data,11/21/2023,16:33:28;385,62.8535,58531,96.325508,85.018951,0.13638,0.13638,,,,,,,,,,
Data,11/21/2023,16:33:28;395,62.634117,58540,95.643501,85.018951,0.13638,0.13638,,,,,,,,,,
Data,11/21/2023,16:33:28;405,62.42321,58550,94.992813,85.018951,0.13638,0.13638,,,,,,,,,,
Data,11/21/2023,16:33:28;415,62.19912,58560,94.732216,85.018951,0.13638,0.13638,,,,,,,,,,
Data,11/21/2023,16:33:28;425,61.985741,58571,94.608292,85.018951,0.13638,0.13638,,,,,,,,,,
Data,11/21/2023,16:33:28;435,61.763382,58581,94.490051,85.018951,0.13638,0.13638,,,,,,,,,,
Data,11/21/2023,16:33:28;445,61.572594,58590,94.370087,85.018951,0.13638,0.13638,,,,,,,,,,
Data,11/21/2023,16:33:28;455,61.410141,58600,94.25563,85.018951,0.13638,0.13638,,,,,,,,,,
Data,11/21/2023,16:33:28;465,61.239899,58610,94.139503,85.018951,0.13638,0.13638,,,,,,,,,,
Data,11/21/2023,16:33:28;475,61.080421,58621,94.014984,85.029572,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;485,60.917732,58630,93.919678,85.029572,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;495,60.794327,58640,93.630844,85.029572,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;505,60.667656,58650,93.295799,85.029572,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;515,60.551941,58660,92.955856,85.029572,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;525,60.447189,58672,92.601402,85.029572,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;535,60.335953,58681,92.30246,85.029572,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;545,60.262955,58690,91.988495,85.029572,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;555,60.198875,58700,91.669945,85.029572,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;565,60.13813,58710,91.36602,85.029572,0.137651,0.137651,,,,,,,,,,
Data,11/21/2023,16:33:28;575,60.088417,58722,90.823746,85.040955,0.13762,0.13762,,,,,,,,,,
Data,11/21/2023,16:33:28;585,60.04332,58730,90.342995,85.040955,0.13762,0.13762,,,,,,,,,,
Data,11/21/2023,16:33:28;595,60.022095,58740,89.804352,85.040955,0.13762,0.13762,,,,,,,,,,
Data,11/21/2023,16:33:28;605,60.005524,58750,89.290451,85.040955,0.13762,0.13762,,,,,,,,,,
Data,11/21/2023,16:33:28;615,60,58760,88.76902,85.040955,0.13762,0.13762,,,,,,,,,,
Data,11/21/2023,16:33:28;625,60.005531,58771,88.225349,85.040955,0.13762,0.13762,,,,,,,,,,
Data,11/21/2023,16:33:28;635,60.024376,58780,87.766785,85.040955,0.13762,0.13762,,,,,,,,,,
Data,11/21/2023,16:33:28;645,60.049736,58790,87.285217,85.040955,0.13762,0.13762,,,,,,,,,,
Data,11/21/2023,16:33:28;655,60.088417,58800,86.936378,85.040955,0.13762,0.13762,,,,,,,,,,
Data,11/21/2023,16:33:28;665,60.13813,58810,86.650185,85.040955,0.13762,0.13762,,,,,,,,,,
Data,11/21/2023,16:33:28;675,60.198914,58821,86.351074,85.052704,0.136265,0.136265,,,,,,,,,,
Data,11/21/2023,16:33:28;685,60.278435,58831,86.082756,85.052704,0.136265,0.136265,,,,,,,,,,
Data,11/21/2023,16:33:28;695,60.362366,58840,85.801659,85.052704,0.136265,0.136265,,,,,,,,,,
Data,11/21/2023,16:33:28;705,60.447243,58850,85.533478,85.052704,0.136265,0.136265,,,,,,,,,,
Data,11/21/2023,16:33:28;715,60.552002,58860,85.261375,85.052704,0.136265,0.136265,,,,,,,,,,
Data,11/21/2023,16:33:28;725,60.667725,58871,84.993721,85.052704,0.136265,0.136265,,,,,,,,,,
Data,11/21/2023,16:33:28;735,60.80761,58880,84.515747,85.052704,0.136265,0.136265,,,,,,,,,,
Data,11/21/2023,16:33:28;745,60.931999,58890,83.937347,85.052704,0.136265,0.136265,,,,,,,,,,
Data,11/21/2023,16:33:28;755,61.080505,58900,83.385513,85.052704,0.136265,0.136265,,,,,,,,,,
Data,11/21/2023,16:33:28;765,61.239983,58910,82.825607,85.052704,0.136265,0.136265,,,,,,,,,,
Data,11/21/2023,16:33:28;775,61.410126,58921,82.258316,85.056,0.137622,0.137622,,,,,,,,,,
Data,11/21/2023,16:33:28;785,61.60994,58930,81.749413,85.056,0.137622,0.137622,,,,,,,,,,
Data,11/21/2023,16:33:28;795,61.783195,58940,81.232315,85.056,0.137622,0.137622,,,,,,,,,,
Data,11/21/2023,16:33:28;805,61.985725,58950,80.707657,85.056,0.137622,0.137622,,,,,,,,,,
Data,11/21/2023,16:33:28;815,62.199242,58960,80.810249,85.056,0.137622,0.137622,,,,,,,,,,
Data,11/21/2023,16:33:28;825,62.199242,58960,81.137451,85.056,0.137622,0.137622,,,,,,,,,,
Data,11/21/2023,16:33:28;835,62.730591,58981,81.449623,85.056,0.137622,0.137622,,,,,,,,,,
Data,11/21/2023,16:33:28;845,62.928665,58990,81.766373,85.056,0.137622,0.137622,,,,,,,,,,
Data,11/21/2023,16:33:28;855,63.159492,59000,82.068565,85.056,0.137622,0.137622,,,,,,,,,,
Data,11/21/2023,16:33:28;865,63.426041,59010,82.375183,85.056,0.137622,0.137622,,,,,,,,,,
Data,11/21/2023,16:33:28;875,63.703094,59021,82.667694,85.068298,0.137634,0.137634,,,,,,,,,,
Data,11/21/2023,16:33:28;885,64.019997,59031,82.9645,85.068298,0.137634,0.137634,,,,,,,,,,
Data,11/21/2023,16:33:28;895,64.318993,59040,82.905548,85.068298,0.137634,0.137634,,,,,,,,,,
Data,11/21/2023,16:33:28;905,64.597084,59050,82.719154,85.068298,0.137634,0.137634,,,,,,,,,,
Data,11/21/2023,16:33:28;915,64.915741,59060,82.541328,85.068298,0.137634,0.137634,,,,,,,,,,
Data,11/21/2023,16:33:28;925,65.244667,59071,82.360901,85.068298,0.137634,0.137634,,,,,,,,,,
Data,11/21/2023,16:33:28;935,65.618362,59081,82.188759,85.068298,0.137634,0.137634,,,,,,,,,,
Data,11/21/2023,16:33:28;945,65.968704,59091,82.014099,85.068298,0.137634,0.137634,,,,,,,,,,
Data,11/21/2023,16:33:28;955,66.329163,59100,81.847466,85.068298,0.137634,0.137634,,,,,,,,,,
Data,11/21/2023,16:33:28;965,66.662094,59110,81.67836,85.068298,0.137634,0.137634,,,,,,,,,,
Data,11/21/2023,16:33:28;975,66.662094,59110,81.486588,85.068451,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:28;985,67.550018,59130,81.320648,85.068451,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:28;995,67.830612,59140,81.14637,85.068451,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:29;005,68.239761,59150,80.969536,85.068451,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:29;015,68.658646,59160,80.800827,85.068451,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:29;025,69.087234,59170,80.629646,85.068451,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:29;035,69.525436,59181,80.466354,85.068451,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:29;045,70.018562,59191,80.305641,85.068451,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:29;055,70.47673,59200,80.66362,85.068451,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:29;065,70.897034,59210,81.179054,85.068451,0.137603,0.137603,,,,,,,,,,
Data,11/21/2023,16:33:29;075,70.897034,59210,81.702049,85.07489,0.140344,0.140344,,,,,,,,,,
Data,11/21/2023,16:33:29;085,71.956543,59230,82.200981,85.07489,0.140344,0.140344,,,,,,,,,,
Data,11/21/2023,16:33:29;095,72.352921,59240,82.707291,85.07489,0.140344,0.140344,,,,,,,,,,
Data,11/21/2023,16:33:29;105,72.85643,59250,83.190323,85.07489,0.140344,0.140344,,,,,,,,,,
Data,11/21/2023,16:33:29;115,73.368958,59260,83.680382,85.07489,0.140344,0.140344,,,,,,,,,,
Data,11/21/2023,16:33:29;125,73.890427,59272,84.147926,85.07489,0.140344,0.140344,,,,,,,,,,
Data,11/21/2023,16:33:29;135,74.527756,59280,84.271248,85.07489,0.140344,0.140344,,,,,,,,,,
Data,11/21/2023,16:33:29;145,74.959869,59290,84.271736,85.07489,0.140344,0.140344,,,,,,,,,,
Data,11/21/2023,16:33:29;155,75.50766,59300,84.27224,85.07489,0.140344,0.140344,,,,,,,,,,
Data,11/21/2023,16:33:29;165,76.064064,59310,84.272728,85.07489,0.140344,0.140344,,,,,,,,,,
Data,11/21/2023,16:33:29;175,76.064064,59310,84.273232,85.085297,0.141671,0.141671,,,,,,,,,,
Data,11/21/2023,16:33:29;185,77.318207,59331,84.27372,85.085297,0.141671,0.141671,,,,,,,,,,
Data,11/21/2023,16:33:29;195,77.843094,59340,84.274223,85.085297,0.141671,0.141671,,,,,,,,,,
Data,11/21/2023,16:33:29;205,78.37429,59350,84.274712,85.085297,0.141671,0.141671,,,,,,,,,,
Data,11/21/2023,16:33:29;215,78.972366,59360,84.551727,85.085297,0.141671,0.141671,,,,,,,,,,
Data,11/21/2023,16:33:29;225,79.578506,59371,84.908302,85.085297,0.141671,0.141671,,,,,,,,,,
Data,11/21/2023,16:33:29;235,80.254189,59381,85.270103,85.085297,0.141671,0.141671,,,,,,,,,,
Data,11/21/2023,16:33:29;245,80.877304,59390,85.61528,85.085297,0.141671,0.141671,,,,,,,,,,
Data,11/21/2023,16:33:29;255,81.444298,59400,85.9655,85.085297,0.141671,0.141671,,,,,,,,,,
Data,11/21/2023,16:33:29;265,82.082085,59410,86.299629,85.085297,0.141671,0.141671,,,,,,,,,,
Data,11/21/2023,16:33:29;275,82.726654,59421,86.638657,85.090424,0.141595,0.141595,,,,,,,,,,
Data,11/21/2023,16:33:29;285,83.444855,59431,86.962097,85.090424,0.141595,0.141595,,,,,,,,,,
Data,11/21/2023,16:33:29;295,84.10537,59441,86.952827,85.090424,0.141595,0.141595,,,,,,,,,,
Data,11/21/2023,16:33:29;305,84.773544,59451,86.831367,85.090424,0.141595,0.141595,,,,,,,,,,
Data,11/21/2023,16:33:29;315,85.448456,59460,86.708099,85.090424,0.141595,0.141595,,,,,,,,,,
Data,11/21/2023,16:33:29;325,85.448456,59460,86.590508,85.090424,0.141595,0.141595,,,,,,,,,,
Data,11/21/2023,16:33:29;335,86.888245,59481,86.471191,85.090424,0.141595,0.141595,,,,,,,,,,
Data,11/21/2023,16:33:29;345,87.514961,59490,86.357353,85.090424,0.141595,0.141595,,,,,,,,,,
Data,11/21/2023,16:33:29;355,88.14669,59500,86.245323,85.090424,0.141595,0.141595,,,,,,,,,,
Data,11/21/2023,16:33:29;365,88.855026,59510,86.13166,85.090424,0.141595,0.141595,,,,,,,,,,
Data,11/21/2023,16:33:29;375,89.56987,59521,86.679123,85.093323,0.149614,0.149614,,,,,,,,,,
Data,11/21/2023,16:33:29;385,90.363678,59530,87.477249,85.093323,0.149614,0.149614,,,,,,,,,,
Data,11/21/2023,16:33:29;395,91.01857,59540,88.238708,85.093323,0.149614,0.149614,,,,,,,,,,
Data,11/21/2023,16:33:29;405,91.752663,59550,89.011307,85.093323,0.149614,0.149614,,,,,,,,,,
Data,11/21/2023,16:33:29;415,92.492348,59560,89.748405,85.093323,0.149614,0.149614,,,,,,,,,,
Data,11/21/2023,16:33:29;425,92.492348,59560,90.496292,85.093323,0.149614,0.149614,,,,,,,,,,
Data,11/21/2023,16:33:29;435,94.291626,59580,91.209831,85.093323,0.149614,0.149614,,,,,,,,,,
Data,11/21/2023,16:33:29;445,94.746468,59590,91.933807,85.093323,0.149614,0.149614,,,,,,,,,,
Data,11/21/2023,16:33:29;455,95.509132,59600,92.371895,85.093323,0.149614,0.149614,,,,,,,,,,
Data,11/21/2023,16:33:29;465,96.277237,59610,92.712379,85.093323,0.149614,0.149614,,,,,,,,,,
Data,11/21/2023,16:33:29;475,97.050674,59621,93.057846,85.108795,0.153588,0.153588,,,,,,,,,,
Data,11/21/2023,16:33:29;485,97.9076,59630,93.387444,85.108795,0.153588,0.153588,,,,,,,,,,
