Controller Name:,New_Controller2095709328,,,,,,,,,,,,,,,
Trend Name:,testtrend,,,,,,,,,,,,,,,
Trend Tags:,5,,,,,,,,,,,,,,,
Sample Period:,10 ms,,,,,,,,,,,,,,,
Description:,,,,,,,,,,,,,,,,
Start Trigger:,No Trigger,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Stop Trigger:,No Trigger,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Start Time:,11/21/2023,16:21:22;659,,,,,,,,,,,,,,
Stop Time:,11/21/2023,16:23:47;139,,,,,,,,,,,,,,
Pre-Samples:,0,,,,,,,,,,,,,,,
Post-Samples:,0,,,,,,,,,,,,,,,
Header:,Date,Time,sinusoidal_wave,time,Measured_rpm_Filtered,Temperature,Diameter,Setpoint,,,,,,,,
Data,11/21/2023,16:21:24;869,134.790283,14900,151.908722,85.004517,0.158381,0.158381,,,,,,,,
Data,11/21/2023,16:21:24;879,134.39534,14911,151.642319,84.997803,0.157344,0.157344,,,,,,,,
Data,11/21/2023,16:21:24;889,133.912338,14921,151.37204,84.997803,0.157344,0.157344,,,,,,,,
Data,11/21/2023,16:21:24;899,133.473145,14930,151.070374,84.997803,0.157344,0.157344,,,,,,,,
Data,11/21/2023,16:21:24;909,133.077713,14940,150.672577,84.997803,0.157344,0.157344,,,,,,,,
Data,11/21/2023,16:21:24;919,132.63829,14950,150.281296,84.997803,0.157344,0.157344,,,,,,,,
Data,11/21/2023,16:21:24;929,132.198746,14960,149.896423,84.997803,0.157344,0.157344,,,,,,,,
Data,11/21/2023,16:21:24;939,131.759064,14971,149.529236,84.997803,0.157344,0.157344,,,,,,,,
Data,11/21/2023,16:21:24;949,131.275391,14980,149.167877,84.997803,0.157344,0.157344,,,,,,,,
Data,11/21/2023,16:21:24;959,130.879639,14991,148.812225,84.997803,0.157344,0.157344,,,,,,,,
Data,11/21/2023,16:21:24;969,130.395798,15000,148.451385,84.997803,0.157344,0.157344,,,,,,,,
Data,11/21/2023,16:21:24;979,130,15011,148.097366,85.001556,0.153445,0.153445,,,,,,,,
Data,11/21/2023,16:21:24;989,129.51622,15021,147.717758,85.001556,0.153445,0.153445,,,,,,,,
Data,11/21/2023,16:21:24;999,129.07637,15030,147.355591,85.001556,0.153445,0.153445,,,,,,,,
Data,11/21/2023,16:21:25;009,128.680618,15040,146.988129,85.001556,0.153445,0.153445,,,,,,,,
Data,11/21/2023,16:21:25;019,128.24086,15050,146.637543,85.001556,0.153445,0.153445,,,,,,,,
Data,11/21/2023,16:21:25;029,127.801247,15060,146.28183,85.001556,0.153445,0.153445,,,,,,,,
Data,11/21/2023,16:21:25;039,127.361641,15072,145.931946,85.001556,0.153445,0.153445,,,,,,,,
Data,11/21/2023,16:21:25;049,126.834381,15081,145.598129,85.001556,0.153445,0.153445,,,,,,,,
Data,11/21/2023,16:21:25;059,126.438972,15091,145.255371,85.001556,0.153445,0.153445,,,,,,,,
Data,11/21/2023,16:21:25;069,125.999817,15100,144.877808,85.001556,0.153445,0.153445,,,,,,,,
Data,11/21/2023,16:21:25;079,125.60466,15110,144.517609,84.992737,0.14762,0.14762,,,,,,,,
Data,11/21/2023,16:21:25;089,125.165817,15123,144.15213,84.992737,0.14762,0.14762,,,,,,,,
Data,11/21/2023,16:21:25;099,124.595512,15130,143.803421,84.992737,0.14762,0.14762,,,,,,,,
Data,11/21/2023,16:21:25;109,124.288666,15140,143.449646,84.992737,0.14762,0.14762,,,,,,,,
Data,11/21/2023,16:21:25;119,123.850388,15151,143.112106,84.992737,0.14762,0.14762,,,,,,,,
Data,11/21/2023,16:21:25;129,123.368614,15160,142.769638,84.992737,0.14762,0.14762,,,,,,,,
Data,11/21/2023,16:21:25;139,122.974632,15171,142.460327,84.992737,0.14762,0.14762,,,,,,,,
Data,11/21/2023,16:21:25;149,122.493462,15180,142.191299,84.992737,0.14762,0.14762,,,,,,,,
Data,11/21/2023,16:21:25;159,122.099998,15190,141.918335,84.992737,0.14762,0.14762,,,,,,,,
Data,11/21/2023,16:21:25;169,121.66317,15200,141.657928,84.992737,0.14762,0.14762,,,,,,,,
Data,11/21/2023,16:21:25;179,121.226669,15210,141.393692,84.996918,0.148704,0.148704,,,,,,,,
Data,11/21/2023,16:21:25;189,120.790451,15221,141.141602,84.996918,0.148704,0.148704,,,,,,,,
Data,11/21/2023,16:21:25;199,120.311089,15230,140.885834,84.996918,0.148704,0.148704,,,,,,,,
Data,11/21/2023,16:21:25;209,119.91925,15240,140.641815,84.996918,0.148704,0.148704,,,,,,,,
Data,11/21/2023,16:21:25;219,119.484177,15250,140.411362,84.996918,0.148704,0.148704,,,,,,,,
Data,11/21/2023,16:21:25;229,119.049583,15260,140.2267,84.996918,0.148704,0.148704,,,,,,,,
Data,11/21/2023,16:21:25;239,118.615356,15272,140.039337,84.996918,0.148704,0.148704,,,,,,,,
Data,11/21/2023,16:21:25;249,118.094925,15280,139.855042,84.996918,0.148704,0.148704,,,,,,,,
Data,11/21/2023,16:21:25;259,117.74839,15290,139.679214,84.996918,0.148704,0.148704,,,,,,,,
Data,11/21/2023,16:21:25;269,117.315567,15300,139.500809,84.996918,0.148704,0.148704,,,,,,,,
Data,11/21/2023,16:21:25;279,116.883301,15310,139.330612,84.994537,0.148734,0.148734,,,,,,,,
Data,11/21/2023,16:21:25;289,116.451492,15321,139.163101,84.994537,0.148734,0.148734,,,,,,,,
Data,11/21/2023,16:21:25;299,115.97718,15330,138.916092,84.994537,0.148734,0.148734,,,,,,,,
Data,11/21/2023,16:21:25;309,115.589622,15340,138.521637,84.994537,0.148734,0.148734,,,,,,,,
Data,11/21/2023,16:21:25;319,115.15947,15350,138.121429,84.994537,0.148734,0.148734,,,,,,,,
Data,11/21/2023,16:21:25;329,114.729965,15360,137.727737,84.994537,0.148734,0.148734,,,,,,,,
Data,11/21/2023,16:21:25;339,114.301064,15372,137.352158,84.994537,0.148734,0.148734,,,,,,,,
Data,11/21/2023,16:21:25;349,113.787178,15380,136.982513,84.994537,0.148734,0.148734,,,,,,,,
Data,11/21/2023,16:21:25;359,113.445076,15390,136.607468,84.994537,0.148734,0.148734,,,,,,,,
Data,11/21/2023,16:21:25;369,113.018021,15400,136.249649,84.994537,0.148734,0.148734,,,,,,,,
Data,11/21/2023,16:21:25;379,112.591698,15410,135.936768,84.98587,0.149993,0.149993,,,,,,,,
Data,11/21/2023,16:21:25;389,112.166061,15421,135.735657,84.98587,0.149993,0.149993,,,,,,,,
Data,11/21/2023,16:21:25;399,111.698669,15431,135.543808,84.98587,0.149993,0.149993,,,,,,,,
Data,11/21/2023,16:21:25;409,111.274475,15440,135.355011,84.98587,0.149993,0.149993,,,,,,,,
Data,11/21/2023,16:21:25;419,110.893394,15450,135.163452,84.98587,0.149993,0.149993,,,,,,,,
Data,11/21/2023,16:21:25;429,110.470612,15460,134.980698,84.98587,0.149993,0.149993,,,,,,,,
Data,11/21/2023,16:21:25;439,110.048607,15471,134.795273,84.98587,0.149993,0.149993,,,,,,,,
Data,11/21/2023,16:21:25;449,109.585358,15480,134.618362,84.98587,0.149993,0.149993,,,,,,,,
Data,11/21/2023,16:21:25;459,109.207092,15490,134.291031,84.98587,0.149993,0.149993,,,,,,,,
Data,11/21/2023,16:21:25;469,108.787498,15500,133.673935,84.98587,0.149993,0.149993,,,,,,,,
Data,11/21/2023,16:21:25;479,108.368797,15510,133.047821,84.985748,0.155892,0.155892,,,,,,,,
Data,11/21/2023,16:21:25;489,107.950897,15521,132.431961,84.985748,0.155892,0.155892,,,,,,,,
Data,11/21/2023,16:21:25;499,107.492264,15530,131.844406,84.985748,0.155892,0.155892,,,,,,,,
Data,11/21/2023,16:21:25;509,107.117844,15540,131.266174,84.985748,0.155892,0.155892,,,,,,,,
Data,11/21/2023,16:21:25;519,106.702599,15550,130.679474,84.985748,0.155892,0.155892,,,,,,,,
Data,11/21/2023,16:21:25;529,106.28833,15560,130.11969,84.985748,0.155892,0.155892,,,,,,,,
Data,11/21/2023,16:21:25;539,105.874947,15571,129.66745,84.985748,0.155892,0.155892,,,,,,,,
Data,11/21/2023,16:21:25;549,105.421379,15580,129.474533,84.985748,0.155892,0.155892,,,,,,,,
Data,11/21/2023,16:21:25;559,105.05117,15590,129.278809,84.985748,0.155892,0.155892,,,,,,,,
Data,11/21/2023,16:21:25;569,104.640686,15600,129.086304,84.985748,0.155892,0.155892,,,,,,,,
Data,11/21/2023,16:21:25;579,104.23127,15610,128.902618,84.978607,0.161902,0.161902,,,,,,,,
Data,11/21/2023,16:21:25;589,103.822868,15622,128.721848,84.978607,0.161902,0.161902,,,,,,,,
Data,11/21/2023,16:21:25;599,103.334129,15630,128.538437,84.978607,0.161902,0.161902,,,,,,,,
Data,11/21/2023,16:21:25;609,103.009125,15640,128.363449,84.978607,0.161902,0.161902,,,,,,,,
Data,11/21/2023,16:21:25;619,102.603806,15650,128.069397,84.978607,0.161902,0.161902,,,,,,,,
Data,11/21/2023,16:21:25;629,102.199631,15660,127.54866,84.978607,0.161902,0.161902,,,,,,,,
Data,11/21/2023,16:21:25;639,101.796562,15672,127.020309,84.978607,0.161902,0.161902,,,,,,,,
Data,11/21/2023,16:21:25;649,101.314255,15680,126.51622,84.978607,0.161902,0.161902,,,,,,,,
Data,11/21/2023,16:21:25;659,100.993713,15690,126.004768,84.978607,0.161902,0.161902,,,,,,,,
Data,11/21/2023,16:21:25;669,100.594025,15700,125.501732,84.978607,0.161902,0.161902,,,,,,,,
Data,11/21/2023,16:21:25;679,100.195435,15710,125.021744,84.968964,0.160569,0.160569,,,,,,,,
Data,11/21/2023,16:21:25;689,99.798088,15721,124.534737,84.968964,0.160569,0.160569,,,,,,,,
Data,11/21/2023,16:21:25;699,99.362312,15730,124.119568,84.968964,0.160569,0.160569,,,,,,,,
Data,11/21/2023,16:21:25;709,99.00692,15740,123.801926,84.968964,0.160569,0.160569,,,,,,,,
Data,11/21/2023,16:21:25;719,98.613136,15750,123.498878,84.968964,0.160569,0.160569,,,,,,,,
Data,11/21/2023,16:21:25;729,98.22065,15760,123.200645,84.968964,0.160569,0.160569,,,,,,,,
Data,11/21/2023,16:21:25;739,97.829361,15771,122.898056,84.968964,0.160569,0.160569,,,,,,,,
Data,11/21/2023,16:21:25;749,97.400467,15780,122.609352,84.968964,0.160569,0.160569,,,,,,,,
Data,11/21/2023,16:21:25;759,97.05072,15790,122.316429,84.968964,0.160569,0.160569,,,,,,,,
Data,11/21/2023,16:21:25;769,96.663284,15801,122.036957,84.968964,0.160569,0.160569,,,,,,,,
Data,11/21/2023,16:21:25;779,96.238686,15810,121.75972,84.973572,0.164696,0.164696,,,,,,,,
Data,11/21/2023,16:21:25;789,95.892441,15821,121.508232,84.973572,0.164696,0.164696,,,,,,,,
Data,11/21/2023,16:21:25;799,95.470779,15830,121.253067,84.973572,0.164696,0.164696,,,,,,,,
Data,11/21/2023,16:21:25;809,95.127037,15840,121.009659,84.973572,0.164696,0.164696,,,,,,,,
Data,11/21/2023,16:21:25;819,94.746338,15850,120.762634,84.973572,0.164696,0.164696,,,,,,,,
Data,11/21/2023,16:21:25;829,94.367088,15860,120.519669,84.973572,0.164696,0.164696,,,,,,,,
Data,11/21/2023,16:21:25;839,93.989243,15873,120.287857,84.973572,0.164696,0.164696,,,,,,,,
Data,11/21/2023,16:21:25;849,93.500137,15880,120.05265,84.973572,0.164696,0.164696,,,,,,,,
Data,11/21/2023,16:21:25;859,93.237778,15890,119.724609,84.973572,0.164696,0.164696,,,,,,,,
Data,11/21/2023,16:21:25;869,92.864182,15900,119.191208,84.973572,0.164696,0.164696,,,,,,,,
Data,11/21/2023,16:21:25;879,92.492111,15910,118.650009,84.979614,0.168611,0.168611,,,,,,,,
Data,11/21/2023,16:21:25;889,92.121521,15922,118.117661,84.979614,0.168611,0.168611,,,,,,,,
Data,11/21/2023,16:21:25;899,91.678772,15931,117.609787,84.979614,0.168611,0.168611,,,,,,,,
Data,11/21/2023,16:21:25;909,91.348099,15940,117.109932,84.979614,0.168611,0.168611,,,,,,,,
Data,11/21/2023,16:21:25;919,91.018723,15950,116.602867,84.979614,0.168611,0.168611,,,,,,,,
Data,11/21/2023,16:21:25;929,90.654144,15960,116.119095,84.979614,0.168611,0.168611,,,,,,,,
Data,11/21/2023,16:21:25;939,90.291183,15974,115.748245,84.979614,0.168611,0.168611,,,,,,,,
Data,11/21/2023,16:21:25;949,89.785614,15980,115.642082,84.979614,0.168611,0.168611,,,,,,,,
Data,11/21/2023,16:21:25;959,89.569908,15990,115.53437,84.979614,0.168611,0.168611,,,,,,,,
Data,11/21/2023,16:21:25;969,89.211685,16000,115.431595,84.979614,0.168611,0.168611,,,,,,,,
Data,11/21/2023,16:21:25;979,88.855011,16010,115.327332,84.975708,0.170229,0.170229,,,,,,,,
Data,11/21/2023,16:21:25;989,88.499977,16022,115.227844,84.975708,0.170229,0.170229,,,,,,,,
Data,11/21/2023,16:21:25;999,88.076187,16030,115.126884,84.975708,0.170229,0.170229,,,,,,,,
Data,11/21/2023,16:21:26;009,87.794876,16040,115.030571,84.975708,0.170229,0.170229,,,,,,,,
Data,11/21/2023,16:21:26;019,87.444839,16050,114.765923,84.975708,0.170229,0.170229,,,,,,,,
Data,11/21/2023,16:21:26;029,87.096542,16060,114.150787,84.975708,0.170229,0.170229,,,,,,,,
Data,11/21/2023,16:21:26;039,86.749832,16071,113.563911,84.975708,0.170229,0.170229,,,,,,,,
Data,11/21/2023,16:21:26;049,86.370468,16080,112.968445,84.975708,0.170229,0.170229,,,,,,,,
Data,11/21/2023,16:21:26;059,86.0616,16090,112.40033,84.975708,0.170229,0.170229,,,,,,,,
Data,11/21/2023,16:21:26;069,85.720047,16100,111.84124,84.975708,0.170229,0.170229,,,,,,,,
Data,11/21/2023,16:21:26;079,85.380302,16110,111.273964,84.973145,0.172439,0.172439,,,,,,,,
Data,11/21/2023,16:21:26;089,85.042267,16123,110.732742,84.973145,0.172439,0.172439,,,,,,,,
Data,11/21/2023,16:21:26;099,84.60556,16130,110.331688,84.973145,0.172439,0.172439,,,,,,,,
Data,11/21/2023,16:21:26;109,84.371628,16140,110.254326,84.973145,0.172439,0.172439,,,,,,,,
Data,11/21/2023,16:21:26;119,84.039009,16150,110.175842,84.973145,0.172439,0.172439,,,,,,,,
Data,11/21/2023,16:21:26;129,83.708153,16160,110.100967,84.973145,0.172439,0.172439,,,,,,,,
Data,11/21/2023,16:21:26;139,83.379173,16173,110.024986,84.973145,0.172439,0.172439,,,,,,,,
Data,11/21/2023,16:21:26;149,82.954224,16180,109.952499,84.973145,0.172439,0.172439,,,,,,,,
Data,11/21/2023,16:21:26;159,82.7267,16190,109.878952,84.973145,0.172439,0.172439,,,,,,,,
Data,11/21/2023,16:21:26;169,82.403229,16200,109.806618,84.973145,0.172439,0.172439,,,,,,,,
Data,11/21/2023,16:21:26;179,82.08168,16210,109.612213,84.974884,0.177243,0.177243,,,,,,,,
Data,11/21/2023,16:21:26;189,81.762039,16221,109.166183,84.974884,0.177243,0.177243,,,,,,,,
Data,11/21/2023,16:21:26;199,81.412567,16230,108.713615,84.974884,0.177243,0.177243,,,,,,,,
Data,11/21/2023,16:21:26;209,81.128418,16240,108.28183,84.974884,0.177243,0.177243,,,,,,,,
Data,11/21/2023,16:21:26;219,80.814514,16250,107.843742,84.974884,0.177243,0.177243,,,,,,,,
Data,11/21/2023,16:21:26;229,80.50251,16260,107.425774,84.974884,0.177243,0.177243,,,,,,,,
Data,11/21/2023,16:21:26;239,80.192505,16271,107.014442,84.974884,0.177243,0.177243,,,,,,,,
Data,11/21/2023,16:21:26;249,79.853714,16280,106.597099,84.974884,0.177243,0.177243,,,,,,,,
Data,11/21/2023,16:21:26;259,79.578316,16290,106.215538,84.974884,0.177243,0.177243,,,,,,,,
Data,11/21/2023,16:21:26;269,79.274246,16301,105.86322,84.974884,0.177243,0.177243,,,,,,,,
Data,11/21/2023,16:21:26;279,78.942078,16310,105.527077,84.961609,0.181133,0.181133,,,,,,,,
Data,11/21/2023,16:21:26;289,78.672127,16321,105.18602,84.961609,0.181133,0.181133,,,,,,,,
Data,11/21/2023,16:21:26;299,78.344398,16330,104.860664,84.961609,0.181133,0.181133,,,,,,,,
Data,11/21/2023,16:21:26;309,78.078064,16340,104.53051,84.961609,0.181133,0.181133,,,,,,,,
Data,11/21/2023,16:21:26;319,77.784088,16350,104.21553,84.961609,0.181133,0.181133,,,,,,,,
Data,11/21/2023,16:21:26;329,77.492203,16360,103.895935,84.961609,0.181133,0.181133,,,,,,,,
Data,11/21/2023,16:21:26;339,77.202362,16371,103.545403,84.961609,0.181133,0.181133,,,,,,,,
Data,11/21/2023,16:21:26;349,76.885971,16380,103.107719,84.961609,0.181133,0.181133,,,,,,,,
Data,11/21/2023,16:21:26;359,76.629013,16390,102.663635,84.961609,0.181133,0.181133,,,,,,,,
Data,11/21/2023,16:21:26;369,76.345497,16400,102.226822,84.961609,0.181133,0.181133,,,,,,,,
Data,11/21/2023,16:21:26;379,76.064056,16410,101.810074,84.957428,0.184822,0.184822,,,,,,,,
Data,11/21/2023,16:21:26;389,75.78479,16421,101.39994,84.957428,0.184822,0.184822,,,,,,,,
Data,11/21/2023,16:21:26;399,75.480057,16430,100.983818,84.957428,0.184822,0.184822,,,,,,,,
Data,11/21/2023,16:21:26;409,75.232635,16440,100.586807,84.957428,0.184822,0.184822,,,,,,,,
Data,11/21/2023,16:21:26;419,74.959778,16450,100.303055,84.957428,0.184822,0.184822,,,,,,,,
Data,11/21/2023,16:21:26;429,74.689133,16460,100.277802,84.957428,0.184822,0.184822,,,,,,,,
Data,11/21/2023,16:21:26;439,74.42067,16472,100.252205,84.957428,0.184822,0.184822,,,,,,,,
Data,11/21/2023,16:21:26;449,74.101395,16480,100.22776,84.957428,0.184822,0.184822,,,,,,,,
Data,11/21/2023,16:21:26;459,73.890305,16490,100.202965,84.957428,0.184822,0.184822,,,,,,,,
Data,11/21/2023,16:21:26;469,73.628448,16500,100.179321,84.957428,0.184822,0.184822,,,,,,,,
Data,11/21/2023,16:21:26;479,73.36879,16510,100.155304,84.952362,0.184735,0.184735,,,,,,,,
Data,11/21/2023,16:21:26;489,73.111404,16521,100.132423,84.952362,0.184735,0.184735,,,,,,,,
Data,11/21/2023,16:21:26;499,72.830872,16530,100.004173,84.952362,0.184735,0.184735,,,,,,,,
Data,11/21/2023,16:21:26;509,72.603302,16540,99.665344,84.952362,0.184735,0.184735,,,,,,,,
Data,11/21/2023,16:21:26;519,72.352684,16550,99.321564,84.952362,0.184735,0.184735,,,,,,,,
Data,11/21/2023,16:21:26;529,72.104385,16560,98.993584,84.952362,0.184735,0.184735,,,,,,,,
Data,11/21/2023,16:21:26;539,71.858292,16571,98.660805,84.952362,0.184735,0.184735,,,,,,,,
Data,11/21/2023,16:21:26;549,71.590263,16580,98.3433,84.952362,0.184735,0.184735,,,,,,,,
Data,11/21/2023,16:21:26;559,71.373032,16590,98.03083,84.952362,0.184735,0.184735,,,,,,,,
Data,11/21/2023,16:21:26;569,71.13385,16600,97.713799,84.952362,0.184735,0.184735,,,,,,,,
Data,11/21/2023,16:21:26;579,70.897034,16610,97.398697,84.947174,0.186391,0.186391,,,,,,,,
Data,11/21/2023,16:21:26;589,70.662506,16621,97.052544,84.947174,0.186391,0.186391,,,,,,,,
Data,11/21/2023,16:21:26;599,70.407272,16631,96.722298,84.947174,0.186391,0.186391,,,,,,,,
Data,11/21/2023,16:21:26;609,70.177719,16640,96.387192,84.947174,0.186391,0.186391,,,,,,,,
Data,11/21/2023,16:21:26;619,69.973137,16650,96.067505,84.947174,0.186391,0.186391,,,,,,,,
Data,11/21/2023,16:21:26;629,69.748039,16660,95.743141,84.947174,0.186391,0.186391,,,,,,,,
Data,11/21/2023,16:21:26;639,69.52536,16672,95.43367,84.947174,0.186391,0.186391,,,,,,,,
Data,11/21/2023,16:21:26;649,69.261246,16680,95.119675,84.947174,0.186391,0.186391,,,,,,,,
Data,11/21/2023,16:21:26;659,69.087128,16691,94.743462,84.947174,0.186391,0.186391,,,,,,,,
Data,11/21/2023,16:21:26;669,68.850204,16700,94.201233,84.947174,0.186391,0.186391,,,,,,,,
Data,11/21/2023,16:21:26;679,68.658516,16710,93.683914,84.945801,0.184741,0.184741,,,,,,,,
Data,11/21/2023,16:21:26;689,68.447861,16721,93.15905,84.945801,0.184741,0.184741,,,,,,,,
Data,11/21/2023,16:21:26;699,68.218895,16730,92.658272,84.945801,0.184741,0.184741,,,,,,,,
Data,11/21/2023,16:21:26;709,68.033798,16740,92.1502,84.945801,0.184741,0.184741,,,,,,,,
Data,11/21/2023,16:21:26;719,67.830452,16750,91.650436,84.945801,0.184741,0.184741,,,,,,,,
Data,11/21/2023,16:21:26;729,67.629532,16761,91.173607,84.945801,0.184741,0.184741,,,,,,,,
Data,11/21/2023,16:21:26;739,67.411385,16772,90.894066,84.945801,0.184741,0.184741,,,,,,,,
Data,11/21/2023,16:21:26;749,67.196228,16780,90.994675,84.945801,0.184741,0.184741,,,,,,,,
Data,11/21/2023,16:21:26;759,67.041626,16791,91.093681,84.945801,0.184741,0.184741,,,,,,,,
Data,11/21/2023,16:21:26;769,66.831657,16800,91.194138,84.945801,0.184741,0.184741,,,,,,,,
Data,11/21/2023,16:21:26;779,66.662117,16810,91.289986,84.95166,0.180801,0.180801,,,,,,,,
Data,11/21/2023,16:21:26;789,66.476089,16821,91.38723,84.95166,0.180801,0.180801,,,,,,,,
Data,11/21/2023,16:21:26;799,66.274368,16830,91.480011,84.95166,0.180801,0.180801,,,,,,,,
Data,11/21/2023,16:21:26;809,66.11158,16840,91.57415,84.95166,0.180801,0.180801,,,,,,,,
Data,11/21/2023,16:21:26;819,65.933121,16850,91.53418,84.95166,0.180801,0.180801,,,,,,,,
Data,11/21/2023,16:21:26;829,65.757164,16860,91.221809,84.95166,0.180801,0.180801,,,,,,,,
Data,11/21/2023,16:21:26;839,65.58374,16872,90.923798,84.95166,0.180801,0.180801,,,,,,,,
Data,11/21/2023,16:21:26;849,65.379044,16880,90.630508,84.95166,0.180801,0.180801,,,,,,,,
Data,11/21/2023,16:21:26;859,65.244614,16890,90.332932,84.95166,0.180801,0.180801,,,,,,,,
Data,11/21/2023,16:21:26;869,65.078842,16900,90.049026,84.95166,0.180801,0.180801,,,,,,,,
Data,11/21/2023,16:21:26;879,64.915634,16910,89.760963,84.94339,0.176758,0.176758,,,,,,,,
Data,11/21/2023,16:21:26;889,64.75502,16922,89.486137,84.94339,0.176758,0.176758,,,,,,,,
Data,11/21/2023,16:21:26;899,64.565651,16930,89.117149,84.94339,0.176758,0.176758,,,,,,,,
Data,11/21/2023,16:21:26;909,64.441498,16940,88.579277,84.94339,0.176758,0.176758,,,,,,,,
Data,11/21/2023,16:21:26;919,64.288605,16950,88.049934,84.94339,0.176758,0.176758,,,,,,,,
Data,11/21/2023,16:21:26;929,64.138336,16960,87.512863,84.94339,0.176758,0.176758,,,,,,,,
Data,11/21/2023,16:21:26;939,63.990662,16973,87.000443,84.94339,0.176758,0.176758,,,,,,,,
Data,11/21/2023,16:21:26;949,63.802567,16980,86.480522,84.94339,0.176758,0.176758,,,,,,,,
Data,11/21/2023,16:21:26;959,63.70311,16990,85.984543,84.94339,0.176758,0.176758,,,,,,,,
Data,11/21/2023,16:21:26;969,63.563271,17000,85.481255,84.94339,0.176758,0.176758,,,,,,,,
Data,11/21/2023,16:21:26;979,63.426033,17010,85.165916,84.942474,0.175416,0.175416,,,,,,,,
Data,11/21/2023,16:21:26;989,63.291443,17021,85.19104,84.942474,0.175416,0.175416,,,,,,,,
Data,11/21/2023,16:21:26;999,63.146431,17030,85.215034,84.942474,0.175416,0.175416,,,,,,,,
Data,11/21/2023,16:21:27;009,63.030151,17040,85.239349,84.942474,0.175416,0.175416,,,,,,,,
Data,11/21/2023,16:21:27;019,62.903458,17050,85.262566,84.942474,0.175416,0.175416,,,,,,,,
Data,11/21/2023,16:21:27;029,62.779449,17060,85.286118,84.942474,0.175416,0.175416,,,,,,,,
Data,11/21/2023,16:21:27;039,62.658058,17073,85.308594,84.942474,0.175416,0.175416,,,,,,,,
Data,11/21/2023,16:21:27;049,62.504242,17080,85.33139,84.942474,0.175416,0.175416,,,,,,,,
Data,11/21/2023,16:21:27;059,62.423279,17090,85.290802,84.942474,0.175416,0.175416,,,,,,,,
Data,11/21/2023,16:21:27;069,62.309898,17100,85.11908,84.942474,0.175416,0.175416,,,,,,,,
Data,11/21/2023,16:21:27;079,62.199173,17110,84.955223,84.940308,0.173768,0.173768,,,,,,,,
Data,11/21/2023,16:21:27;089,62.091118,17121,84.788971,84.940308,0.173768,0.173768,,,,,,,,
Data,11/21/2023,16:21:27;099,61.975372,17130,84.625458,84.940308,0.173768,0.173768,,,,,,,,
Data,11/21/2023,16:21:27;109,61.88311,17140,84.469452,84.940308,0.173768,0.173768,,,,,,,,
Data,11/21/2023,16:21:27;119,61.783119,17150,84.315926,84.940308,0.173768,0.173768,,,,,,,,
Data,11/21/2023,16:21:27;129,61.685829,17160,84.160156,84.940308,0.173768,0.173768,,,,,,,,
Data,11/21/2023,16:21:27;139,61.591232,17173,83.871124,84.940308,0.173768,0.173768,,,,,,,,
Data,11/21/2023,16:21:27;149,61.47229,17180,83.351105,84.940308,0.173768,0.173768,,,,,,,,
Data,11/21/2023,16:21:27;159,61.410141,17190,82.839363,84.940308,0.173768,0.173768,,,,,,,,
Data,11/21/2023,16:21:27;169,61.323647,17200,82.320122,84.940308,0.173768,0.173768,,,,,,,,
Data,11/21/2023,16:21:27;179,61.239883,17210,81.824692,84.934448,0.176748,0.176748,,,,,,,,
Data,11/21/2023,16:21:27;189,61.158844,17221,81.322159,84.934448,0.176748,0.176748,,,,,,,,
Data,11/21/2023,16:21:27;199,61.0728,17230,80.842545,84.934448,0.176748,0.176748,,,,,,,,
Data,11/21/2023,16:21:27;209,61.004875,17240,80.355988,84.934448,0.176748,0.176748,,,,,,,,
Data,11/21/2023,16:21:27;219,60.931984,17250,80.149673,84.934448,0.176748,0.176748,,,,,,,,
Data,11/21/2023,16:21:27;229,60.861809,17260,80.480438,84.934448,0.176748,0.176748,,,,,,,,
Data,11/21/2023,16:21:27;239,60.79438,17273,80.796013,84.934448,0.176748,0.176748,,,,,,,,
Data,11/21/2023,16:21:27;249,60.710793,17280,81.116203,84.934448,0.176748,0.176748,,,,,,,,
Data,11/21/2023,16:21:27;259,60.667694,17290,81.421684,84.934448,0.176748,0.176748,,,,,,,,
Data,11/21/2023,16:21:27;269,60.608459,17300,81.731628,84.934448,0.176748,0.176748,,,,,,,,
Data,11/21/2023,16:21:27;279,60.551971,17310,82.027344,84.917938,0.180749,0.180749,,,,,,,,
Data,11/21/2023,16:21:27;289,60.498215,17321,82.327385,84.917938,0.180749,0.180749,,,,,,,,
Data,11/21/2023,16:21:27;299,60.442261,17330,82.474709,84.917938,0.180749,0.180749,,,,,,,,
Data,11/21/2023,16:21:27;309,60.398941,17341,82.349457,84.917938,0.180749,0.180749,,,,,,,,
Data,11/21/2023,16:21:27;319,60.34903,17350,82.226181,84.917938,0.180749,0.180749,,,,,,,,
Data,11/21/2023,16:21:27;329,60.310661,17360,82.101112,84.917938,0.180749,0.180749,,,,,,,,
Data,11/21/2023,16:21:27;339,60.270645,17372,81.981789,84.917938,0.180749,0.180749,,,,,,,,
Data,11/21/2023,16:21:27;349,60.226257,17380,81.860718,84.917938,0.180749,0.180749,,,,,,,,
Data,11/21/2023,16:21:27;359,60.198875,17390,81.745209,84.917938,0.180749,0.180749,,,,,,,,
Data,11/21/2023,16:21:27;369,60.167122,17400,81.628014,84.917938,0.180749,0.180749,,,,,,,,
