Controller Name:,New_Controller2095709328,,,,,,,,,,,,,
Trend Name:,testtrend,,,,,,,,,,,,,
Trend Tags:,5,,,,,,,,,,,,,
Sample Period:,10 ms,,,,,,,,,,,,,
Description:,,,,,,,,,,,,,,
Start Trigger:,No Trigger,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Stop Trigger:,No Trigger,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Start Time:,11/21/2023,16:01:29;739,,,,,,,,,,,,
Stop Time:,11/21/2023,16:07:33;819,,,,,,,,,,,,
Pre-Samples:,0,,,,,,,,,,,,,
Post-Samples:,0,,,,,,,,,,,,,
Header:,Date,Time,sinusoidal_wave,time,Measured_rpm_Filtered,Temperature,Diameter,Setpoint,,,,,,
Data,11/21/2023,16:01:32;259,100,0,100.043022,84.272797,0.242397,0.242397,,,,,,
Data,11/21/2023,16:01:32;269,100,0,100.129227,84.272797,0.242397,0.242397,,,,,,
Data,11/21/2023,16:01:32;279,100,0,99.8965,84.272797,0.242397,0.242397,,,,,,
Data,11/21/2023,16:01:32;289,100,0,99.549934,84.272797,0.242397,0.242397,,,,,,
Data,11/21/2023,16:01:32;299,100,0,99.17717,84.276245,0.241029,0.241029,,,,,,
Data,11/21/2023,16:01:32;309,100,0,98.862808,84.276245,0.241029,0.241029,,,,,,
Data,11/21/2023,16:01:32;319,100,0,98.522415,84.276245,0.241029,0.241029,,,,,,
Data,11/21/2023,16:01:32;329,100,0,98.197624,84.276245,0.241029,0.241029,,,,,,
Data,11/21/2023,16:01:32;339,100,0,97.868118,84.276245,0.241029,0.241029,,,,,,
Data,11/21/2023,16:01:32;349,100,0,97.505081,84.276245,0.241029,0.241029,,,,,,
Data,11/21/2023,16:01:32;359,100,0,97.758759,84.276245,0.241029,0.241029,,,,,,
Data,11/21/2023,16:01:32;369,100,0,98.158127,84.276245,0.241029,0.241029,,,,,,
Data,11/21/2023,16:01:32;379,100,0,98.551147,84.276245,0.241029,0.241029,,,,,,
Data,11/21/2023,16:01:32;389,100,0,98.949921,84.276245,0.241029,0.241029,,,,,,
Data,11/21/2023,16:01:32;399,100,0,99.365746,84.26947,0.24235,0.24235,,,,,,
Data,11/21/2023,16:01:32;409,100,0,99.716415,84.26947,0.24235,0.24235,,,,,,
Data,11/21/2023,16:01:32;419,100,0,100.084702,84.26947,0.24235,0.24235,,,,,,
Data,11/21/2023,16:01:32;429,100,0,100.458374,84.26947,0.24235,0.24235,,,,,,
Data,11/21/2023,16:01:32;439,100,0,100.482368,84.26947,0.24235,0.24235,,,,,,
Data,11/21/2023,16:01:32;449,100,0,100.3778,84.26947,0.24235,0.24235,,,,,,
Data,11/21/2023,16:01:32;459,100,0,100.289604,84.26947,0.24235,0.24235,,,,,,
Data,11/21/2023,16:01:32;469,100,0,100.194115,84.26947,0.24235,0.24235,,,,,,
Data,11/21/2023,16:01:32;479,100,0,100.103012,84.26947,0.24235,0.24235,,,,,,
Data,11/21/2023,16:01:32;489,100,0,100.010574,84.26947,0.24235,0.24235,,,,,,
Data,11/21/2023,16:01:32;499,100,0,99.919655,84.270782,0.24278,0.24278,,,,,,
Data,11/21/2023,16:01:32;509,100,0,99.832901,84.270782,0.24278,0.24278,,,,,,
Data,11/21/2023,16:01:32;519,100,0,99.935089,84.270782,0.24278,0.24278,,,,,,
Data,11/21/2023,16:01:32;529,100,0,100.108154,84.270782,0.24278,0.24278,,,,,,
Data,11/21/2023,16:01:32;539,100,0,100.273262,84.270782,0.24278,0.24278,,,,,,
Data,11/21/2023,16:01:32;549,100,0,100.450836,84.270782,0.24278,0.24278,,,,,,
Data,11/21/2023,16:01:32;559,100,0,100.600616,84.270782,0.24278,0.24278,,,,,,
Data,11/21/2023,16:01:32;569,100,0,100.762787,84.270782,0.24278,0.24278,,,,,,
Data,11/21/2023,16:01:32;579,100,0,100.917503,84.270782,0.24278,0.24278,,,,,,
Data,11/21/2023,16:01:32;589,100,0,101.074493,84.270782,0.24278,0.24278,,,,,,
Data,11/21/2023,16:01:32;599,100,0,100.905952,84.273621,0.243663,0.243663,,,,,,
Data,11/21/2023,16:01:32;609,100,0,100.63736,84.273621,0.243663,0.243663,,,,,,
Data,11/21/2023,16:01:32;619,100,0,100.373039,84.273621,0.243663,0.243663,,,,,,
Data,11/21/2023,16:01:32;629,100,0,100.104843,84.273621,0.243663,0.243663,,,,,,
Data,11/21/2023,16:01:32;639,100,0,99.848961,84.273621,0.243663,0.243663,,,,,,
Data,11/21/2023,16:01:32;649,100,0,99.58934,84.273621,0.243663,0.243663,,,,,,
Data,11/21/2023,16:01:32;659,100,0,99.34166,84.273621,0.243663,0.243663,,,,,,
Data,11/21/2023,16:01:32;669,100,0,99.090332,84.273621,0.243663,0.243663,,,,,,
Data,11/21/2023,16:01:32;679,100,0,99.201591,84.273621,0.243663,0.243663,,,,,,
Data,11/21/2023,16:01:32;689,100,0,99.444359,84.273621,0.243663,0.243663,,,,,,
Data,11/21/2023,16:01:32;699,100,0,99.675972,84.272736,0.244892,0.244892,,,,,,
Data,11/21/2023,16:01:32;709,100,0,99.910973,84.272736,0.244892,0.244892,,,,,,
Data,11/21/2023,16:01:32;719,100,0,100.135178,84.272736,0.244892,0.244892,,,,,,
Data,11/21/2023,16:01:32;729,100,0,100.362663,84.272736,0.244892,0.244892,,,,,,
Data,11/21/2023,16:01:32;739,100,0,100.579704,84.272736,0.244892,0.244892,,,,,,
Data,11/21/2023,16:01:32;749,100,0,100.819756,84.272736,0.244892,0.244892,,,,,,
Data,11/21/2023,16:01:32;759,100,0,100.669136,84.272736,0.244892,0.244892,,,,,,
Data,11/21/2023,16:01:32;769,100,0,100.410332,84.272736,0.244892,0.244892,,,,,,
Data,11/21/2023,16:01:32;779,100,0,100.163383,84.272736,0.244892,0.244892,,,,,,
Data,11/21/2023,16:01:32;789,100,0,99.912811,84.272736,0.244892,0.244892,,,,,,
Data,11/21/2023,16:01:32;799,100,0,99.673798,84.28125,0.247511,0.247511,,,,,,
Data,11/21/2023,16:01:32;809,100,0,99.431274,84.28125,0.247511,0.247511,,,,,,
Data,11/21/2023,16:01:32;819,100,0,99.199898,84.28125,0.247511,0.247511,,,,,,
Data,11/21/2023,16:01:32;829,100,0,98.965141,84.28125,0.247511,0.247511,,,,,,
Data,11/21/2023,16:01:32;839,100,0,99.029625,84.28125,0.247511,0.247511,,,,,,
Data,11/21/2023,16:01:32;849,100,0,99.201767,84.28125,0.247511,0.247511,,,,,,
Data,11/21/2023,16:01:32;859,100,0,99.366035,84.28125,0.247511,0.247511,,,,,,
Data,11/21/2023,16:01:32;869,100,0,99.532707,84.28125,0.247511,0.247511,,,,,,
Data,11/21/2023,16:01:32;879,100,0,99.691689,84.28125,0.247511,0.247511,,,,,,
Data,11/21/2023,16:01:32;889,100,0,99.853012,84.28125,0.247511,0.247511,,,,,,
Data,11/21/2023,16:01:32;899,100,0,100.006912,84.276123,0.24855,0.24855,,,,,,
Data,11/21/2023,16:01:32;909,100,0,100.163071,84.276123,0.24855,0.24855,,,,,,
Data,11/21/2023,16:01:32;919,100,0,100.078316,84.276123,0.24855,0.24855,,,,,,
Data,11/21/2023,16:01:32;929,100,0,99.905853,84.276123,0.24855,0.24855,,,,,,
Data,11/21/2023,16:01:32;939,100,0,99.741341,84.276123,0.24855,0.24855,,,,,,
Data,11/21/2023,16:01:32;949,100,0,99.574417,84.276123,0.24855,0.24855,,,,,,
Data,11/21/2023,16:01:32;959,100,0,99.415138,84.276123,0.24855,0.24855,,,,,,
Data,11/21/2023,16:01:32;969,100,0,99.253532,84.276123,0.24855,0.24855,,,,,,
Data,11/21/2023,16:01:32;979,100,0,99.09935,84.276123,0.24855,0.24855,,,,,,
Data,11/21/2023,16:01:32;989,100,0,98.942917,84.276123,0.24855,0.24855,,,,,,
Data,11/21/2023,16:01:32;999,100,0,99.04213,84.281403,0.251741,0.251741,,,,,,
Data,11/21/2023,16:01:33;009,100,0,99.22126,84.281403,0.251741,0.251741,,,,,,
Data,11/21/2023,16:01:33;019,100,0,99.397552,84.281403,0.251741,0.251741,,,,,,
Data,11/21/2023,16:01:33;029,100,0,99.571037,84.281403,0.251741,0.251741,,,,,,
Data,11/21/2023,16:01:33;039,100,0,99.741768,84.281403,0.251741,0.251741,,,,,,
Data,11/21/2023,16:01:33;049,100,0,99.90979,84.281403,0.251741,0.251741,,,,,,
Data,11/21/2023,16:01:33;059,100,0,100.075142,84.281403,0.251741,0.251741,,,,,,
Data,11/21/2023,16:01:33;069,100,0,100.242905,84.281403,0.251741,0.251741,,,,,,
Data,11/21/2023,16:01:33;079,100,0,100.169586,84.281403,0.251741,0.251741,,,,,,
Data,11/21/2023,16:01:33;089,100,0,100.008873,84.281403,0.251741,0.251741,,,,,,
Data,11/21/2023,16:01:33;099,100,0,99.850784,84.280914,0.247677,0.247677,,,,,,
Data,11/21/2023,16:01:33;109,100,0,99.699959,84.280914,0.247677,0.247677,,,,,,
Data,11/21/2023,16:01:33;119,100,0,99.546936,84.280914,0.247677,0.247677,,,,,,
Data,11/21/2023,16:01:33;129,100,0,99.396416,84.280914,0.247677,0.247677,,,,,,
Data,11/21/2023,16:01:33;139,100,0,99.24836,84.280914,0.247677,0.247677,,,,,,
Data,11/21/2023,16:01:33;149,100,0,99.107101,84.280914,0.247677,0.247677,,,,,,
Data,11/21/2023,16:01:33;159,100,0,99.152405,84.280914,0.247677,0.247677,,,,,,
Data,11/21/2023,16:01:33;169,100,0,99.268982,84.280914,0.247677,0.247677,,,,,,
Data,11/21/2023,16:01:33;179,100,0,99.38726,84.280914,0.247677,0.247677,,,,,,
Data,11/21/2023,16:01:33;189,100,0,99.500107,84.280914,0.247677,0.247677,,,,,,
Data,11/21/2023,16:01:33;199,100,0,99.618034,84.277832,0.247784,0.247784,,,,,,
Data,11/21/2023,16:01:33;209,100,0,99.723831,84.277832,0.247784,0.247784,,,,,,
Data,11/21/2023,16:01:33;219,100,0,99.834671,84.277832,0.247784,0.247784,,,,,,
Data,11/21/2023,16:01:33;229,100,0,99.940407,84.277832,0.247784,0.247784,,,,,,
Data,11/21/2023,16:01:33;239,100,0,99.845879,84.277832,0.247784,0.247784,,,,,,
Data,11/21/2023,16:01:33;249,100,0,99.671974,84.277832,0.247784,0.247784,,,,,,
Data,11/21/2023,16:01:33;259,100,0,99.506073,84.277832,0.247784,0.247784,,,,,,
Data,11/21/2023,16:01:33;269,100,0,99.342781,84.277832,0.247784,0.247784,,,,,,
Data,11/21/2023,16:01:33;279,100,0,99.177116,84.277832,0.247784,0.247784,,,,,,
Data,11/21/2023,16:01:33;289,100,0,99.019066,84.277832,0.247784,0.247784,,,,,,
Data,11/21/2023,16:01:33;299,100,0,98.853874,84.278198,0.246356,0.246356,,,,,,
Data,11/21/2023,16:01:33;309,100,0,98.705696,84.278198,0.246356,0.246356,,,,,,
Data,11/21/2023,16:01:33;319,100,0,98.823402,84.278198,0.246356,0.246356,,,,,,
Data,11/21/2023,16:01:33;329,100,0,99.041855,84.278198,0.246356,0.246356,,,,,,
Data,11/21/2023,16:01:33;339,100,0,99.263504,84.278198,0.246356,0.246356,,,,,,
Data,11/21/2023,16:01:33;349,100,0,99.474976,84.278198,0.246356,0.246356,,,,,,
Data,11/21/2023,16:01:33;359,100,0,99.68309,84.278198,0.246356,0.246356,,,,,,
Data,11/21/2023,16:01:33;369,100,0,99.894249,84.278198,0.246356,0.246356,,,,,,
Data,11/21/2023,16:01:33;379,100,0,100.095711,84.278198,0.246356,0.246356,,,,,,
Data,11/21/2023,16:01:33;389,100,0,100.30011,84.278198,0.246356,0.246356,,,,,,
Data,11/21/2023,16:01:33;399,100,0,100.09861,84.27597,0.247753,0.247753,,,,,,
Data,11/21/2023,16:01:33;409,100,0,99.815529,84.27597,0.247753,0.247753,,,,,,
Data,11/21/2023,16:01:33;419,100,0,99.518219,84.27597,0.247753,0.247753,,,,,,
Data,11/21/2023,16:01:33;429,100,0,99.216545,84.27597,0.247753,0.247753,,,,,,
Data,11/21/2023,16:01:33;439,100,0,98.928749,84.27597,0.247753,0.247753,,,,,,
Data,11/21/2023,16:01:33;449,100,0,98.636734,84.27597,0.247753,0.247753,,,,,,
Data,11/21/2023,16:01:33;459,100,0,98.358139,84.27597,0.247753,0.247753,,,,,,
Data,11/21/2023,16:01:33;469,100,0,98.075455,84.27597,0.247753,0.247753,,,,,,
Data,11/21/2023,16:01:33;479,100,0,98.223129,84.27597,0.247753,0.247753,,,,,,
Data,11/21/2023,16:01:33;489,100,0,98.527367,84.27597,0.247753,0.247753,,,,,,
Data,11/21/2023,16:01:33;499,100,0,98.862564,84.271606,0.247761,0.247761,,,,,,
Data,11/21/2023,16:01:33;509,100,0,99.112129,84.271606,0.247761,0.247761,,,,,,
Data,11/21/2023,16:01:33;519,100,0,99.393112,84.271606,0.247761,0.247761,,,,,,
Data,11/21/2023,16:01:33;529,100,0,99.678192,84.271606,0.247761,0.247761,,,,,,
Data,11/21/2023,16:01:33;539,100,0,99.95018,84.271606,0.247761,0.247761,,,,,,
Data,11/21/2023,16:01:33;549,100,0,100.242729,84.271606,0.247761,0.247761,,,,,,
Data,11/21/2023,16:01:33;559,100,0,100.071236,84.271606,0.247761,0.247761,,,,,,
Data,11/21/2023,16:01:33;569,100,0,99.7798,84.271606,0.247761,0.247761,,,,,,
Data,11/21/2023,16:01:33;579,100,0,99.492989,84.271606,0.247761,0.247761,,,,,,
Data,11/21/2023,16:01:33;589,100,0,99.201981,84.271606,0.247761,0.247761,,,,,,
Data,11/21/2023,16:01:33;599,100,0,98.881363,84.279663,0.246599,0.246599,,,,,,
Data,11/21/2023,16:01:33;609,100,0,98.642639,84.279663,0.246599,0.246599,,,,,,
Data,11/21/2023,16:01:33;619,100,0,98.373878,84.279663,0.246599,0.246599,,,,,,
Data,11/21/2023,16:01:33;629,100,0,98.101181,84.279663,0.246599,0.246599,,,,,,
Data,11/21/2023,16:01:33;639,100,0,98.410103,84.279663,0.246599,0.246599,,,,,,
Data,11/21/2023,16:01:33;649,100,0,98.981293,84.279663,0.246599,0.246599,,,,,,
Data,11/21/2023,16:01:33;659,100,0,99.433975,84.279663,0.246599,0.246599,,,,,,
Data,11/21/2023,16:01:33;669,100,0,99.941292,84.279663,0.246599,0.246599,,,,,,
Data,11/21/2023,16:01:33;679,100,0,100.425301,84.279663,0.246599,0.246599,,,,,,
Data,11/21/2023,16:01:33;689,100,0,100.916275,84.279663,0.246599,0.246599,,,,,,
Data,11/21/2023,16:01:33;699,100,0,101.413757,84.268311,0.243686,0.243686,,,,,,
Data,11/21/2023,16:01:33;709,100,0,101.860008,84.268311,0.243686,0.243686,,,,,,
Data,11/21/2023,16:01:33;719,100,0,101.987587,84.268311,0.243686,0.243686,,,,,,
Data,11/21/2023,16:01:33;729,100,0,101.996399,84.268311,0.243686,0.243686,,,,,,
Data,11/21/2023,16:01:33;739,100,0,102.004852,84.268311,0.243686,0.243686,,,,,,
Data,11/21/2023,16:01:33;749,100,0,102.013672,84.268311,0.243686,0.243686,,,,,,
Data,11/21/2023,16:01:33;759,100,0,102.021576,84.268311,0.243686,0.243686,,,,,,
Data,11/21/2023,16:01:33;769,100,0,102.029884,84.268311,0.243686,0.243686,,,,,,
Data,11/21/2023,16:01:33;779,100,0,102.037773,84.268311,0.243686,0.243686,,,,,,
Data,11/21/2023,16:01:33;789,100,0,102.04583,84.268311,0.243686,0.243686,,,,,,
Data,11/21/2023,16:01:33;799,100,0,101.889229,84.266205,0.240003,0.240003,,,,,,
Data,11/21/2023,16:01:33;809,100,0,101.699066,84.266205,0.240003,0.240003,,,,,,
Data,11/21/2023,16:01:33;819,100,0,101.505821,84.266205,0.240003,0.240003,,,,,,
Data,11/21/2023,16:01:33;829,100,0,101.309753,84.266205,0.240003,0.240003,,,,,,
Data,11/21/2023,16:01:33;839,100,0,101.122696,84.266205,0.240003,0.240003,,,,,,
Data,11/21/2023,16:01:33;849,100,0,100.9272,84.266205,0.240003,0.240003,,,,,,
Data,11/21/2023,16:01:33;859,100,0,100.751823,84.266205,0.240003,0.240003,,,,,,
Data,11/21/2023,16:01:33;869,100,0,100.568092,84.266205,0.240003,0.240003,,,,,,
Data,11/21/2023,16:01:33;879,100,0,100.580711,84.266205,0.240003,0.240003,,,,,,
Data,11/21/2023,16:01:33;889,100,0,100.663033,84.266205,0.240003,0.240003,,,,,,
Data,11/21/2023,16:01:33;899,100,0,100.741577,84.267273,0.236119,0.236119,,,,,,
Data,11/21/2023,16:01:33;909,100,0,100.821266,84.267273,0.236119,0.236119,,,,,,
Data,11/21/2023,16:01:33;919,100,0,100.897293,84.267273,0.236119,0.236119,,,,,,
Data,11/21/2023,16:01:33;929,100,0,100.974434,84.267273,0.236119,0.236119,,,,,,
Data,11/21/2023,16:01:33;939,100,0,101.048035,84.267273,0.236119,0.236119,,,,,,
Data,11/21/2023,16:01:33;949,100,0,101.122711,84.267273,0.236119,0.236119,,,,,,
Data,11/21/2023,16:01:33;959,100,0,100.896225,84.267273,0.236119,0.236119,,,,,,
Data,11/21/2023,16:01:33;969,100,0,100.556274,84.267273,0.236119,0.236119,,,,,,
Data,11/21/2023,16:01:33;979,100,0,100.231956,84.267273,0.236119,0.236119,,,,,,
Data,11/21/2023,16:01:33;989,100,0,99.90287,84.267273,0.236119,0.236119,,,,,,
Data,11/21/2023,16:01:33;999,100,0,99.559731,84.263184,0.23504,0.23504,,,,,,
Data,11/21/2023,16:01:34;009,100,0,99.270355,84.263184,0.23504,0.23504,,,,,,
Data,11/21/2023,16:01:34;019,100,0,98.966431,84.263184,0.23504,0.23504,,,,,,
Data,11/21/2023,16:01:34;029,100,0,98.658058,84.263184,0.23504,0.23504,,,,,,
Data,11/21/2023,16:01:34;039,100,0,98.853073,84.263184,0.23504,0.23504,,,,,,
Data,11/21/2023,16:01:34;049,100,0,99.231911,84.263184,0.23504,0.23504,,,,,,
Data,11/21/2023,16:01:34;059,100,0,99.593361,84.263184,0.23504,0.23504,,,,,,
Data,11/21/2023,16:01:34;069,100,0,99.960098,84.263184,0.23504,0.23504,,,,,,
Data,11/21/2023,16:01:34;079,100,0,100.309982,84.263184,0.23504,0.23504,,,,,,
Data,11/21/2023,16:01:34;089,100,0,100.664986,84.263184,0.23504,0.23504,,,,,,
Data,11/21/2023,16:01:34;099,100,0,101.003685,84.269958,0.238372,0.238372,,,,,,
Data,11/21/2023,16:01:34;109,100,0,101.347336,84.269958,0.238372,0.238372,,,,,,
Data,11/21/2023,16:01:34;119,100,0,101.291527,84.269958,0.238372,0.238372,,,,,,
Data,11/21/2023,16:01:34;129,100,0,101.092972,84.269958,0.238372,0.238372,,,,,,
Data,11/21/2023,16:01:34;139,100,0,100.903534,84.269958,0.238372,0.238372,,,,,,
Data,11/21/2023,16:01:34;149,100,0,100.711327,84.269958,0.238372,0.238372,,,,,,
Data,11/21/2023,16:01:34;159,100,0,100.527946,84.269958,0.238372,0.238372,,,,,,
Data,11/21/2023,16:01:34;169,100,0,100.341888,84.269958,0.238372,0.238372,,,,,,
Data,11/21/2023,16:01:34;179,100,0,100.164375,84.269958,0.238372,0.238372,,,,,,
Data,11/21/2023,16:01:34;189,100,0,99.984261,84.269958,0.238372,0.238372,,,,,,
Data,11/21/2023,16:01:34;199,100,0,99.975204,84.259827,0.239102,0.239102,,,,,,
Data,11/21/2023,16:01:34;209,100,0,100.026222,84.259827,0.239102,0.239102,,,,,,
Data,11/21/2023,16:01:34;219,100,0,100.074905,84.259827,0.239102,0.239102,,,,,,
Data,11/21/2023,16:01:34;229,100,0,100.124298,84.259827,0.239102,0.239102,,,,,,
Data,11/21/2023,16:01:34;239,100,0,100.171425,84.259827,0.239102,0.239102,,,,,,
Data,11/21/2023,16:01:34;249,100,0,100.219231,84.259827,0.239102,0.239102,,,,,,
Data,11/21/2023,16:01:34;259,100,0,100.264847,84.259827,0.239102,0.239102,,,,,,
Data,11/21/2023,16:01:34;269,100,0,100.311127,84.259827,0.239102,0.239102,,,,,,
Data,11/21/2023,16:01:34;279,100,0,100.297897,84.259827,0.239102,0.239102,,,,,,
Data,11/21/2023,16:01:34;289,100,0,100.263206,84.259827,0.239102,0.239102,,,,,,
Data,11/21/2023,16:01:34;299,100,0,100.229088,84.261383,0.240154,0.240154,,,,,,
Data,11/21/2023,16:01:34;309,100,0,100.197556,84.261383,0.240154,0.240154,,,,,,
Data,11/21/2023,16:01:34;319,100,0,100.16452,84.261383,0.240154,0.240154,,,,,,
Data,11/21/2023,16:01:34;329,100,0,100.132996,84.261383,0.240154,0.240154,,,,,,
Data,11/21/2023,16:01:34;339,100,0,100.101013,84.261383,0.240154,0.240154,,,,,,
Data,11/21/2023,16:01:34;349,100,0,100.070496,84.261383,0.240154,0.240154,,,,,,
Data,11/21/2023,16:01:34;359,100,0,100.118866,84.261383,0.240154,0.240154,,,,,,
Data,11/21/2023,16:01:34;369,100,0,100.195869,84.261383,0.240154,0.240154,,,,,,
Data,11/21/2023,16:01:34;379,100,0,100.274002,84.261383,0.240154,0.240154,,,,,,
Data,11/21/2023,16:01:34;389,100,0,100.348541,84.261383,0.240154,0.240154,,,,,,
Data,11/21/2023,16:01:34;399,100,0,100.424179,84.253204,0.238936,0.238936,,,,,,
Data,11/21/2023,16:01:34;409,100,0,100.498573,84.253204,0.238936,0.238936,,,,,,
Data,11/21/2023,16:01:34;419,100,0,100.569557,84.253204,0.238936,0.238936,,,,,,
Data,11/21/2023,16:01:34;429,100,0,100.641563,84.253204,0.238936,0.238936,,,,,,
Data,11/21/2023,16:01:34;439,100,0,100.474571,84.253204,0.238936,0.238936,,,,,,
Data,11/21/2023,16:01:34;449,100,0,100.217957,84.253204,0.238936,0.238936,,,,,,
Data,11/21/2023,16:01:34;459,100,0,99.973083,84.253204,0.238936,0.238936,,,,,,
Data,11/21/2023,16:01:34;469,100,0,99.724648,84.253204,0.238936,0.238936,,,,,,
Data,11/21/2023,16:01:34;479,100,0,99.487648,84.253204,0.238936,0.238936,,,,,,
Data,11/21/2023,16:01:34;489,100,0,99.247192,84.253204,0.238936,0.238936,,,,,,
Data,11/21/2023,16:01:34;499,100,0,99.010658,84.243744,0.238318,0.238318,,,,,,
Data,11/21/2023,16:01:34;509,100,0,98.784988,84.243744,0.238318,0.238318,,,,,,
Data,11/21/2023,16:01:34;519,100,0,98.854576,84.243744,0.238318,0.238318,,,,,,
Data,11/21/2023,16:01:34;529,100,0,99.027718,84.243744,0.238318,0.238318,,,,,,
Data,11/21/2023,16:01:34;539,100,0,99.2034,84.243744,0.238318,0.238318,,,,,,
Data,11/21/2023,16:01:34;549,100,0,99.376205,84.243744,0.238318,0.238318,,,,,,
Data,11/21/2023,16:01:34;559,100,0,99.541054,84.243744,0.238318,0.238318,,,,,,
Data,11/21/2023,16:01:34;569,100,0,99.703285,84.243744,0.238318,0.238318,,,,,,
Data,11/21/2023,16:01:34;579,100,0,99.867912,84.243744,0.238318,0.238318,,,,,,
Data,11/21/2023,16:01:34;589,100,0,100.024971,84.243744,0.238318,0.238318,,,,,,
Data,11/21/2023,16:01:34;599,100,0,99.90976,84.243469,0.235679,0.235679,,,,,,
Data,11/21/2023,16:01:34;609,100,0,99.693069,84.243469,0.235679,0.235679,,,,,,
Data,11/21/2023,16:01:34;619,100,0,99.473221,84.243469,0.235679,0.235679,,,,,,
Data,11/21/2023,16:01:34;629,100,0,99.263466,84.243469,0.235679,0.235679,,,,,,
Data,11/21/2023,16:01:34;639,100,0,99.050644,84.243469,0.235679,0.235679,,,,,,
Data,11/21/2023,16:01:34;649,100,0,98.828735,84.243469,0.235679,0.235679,,,,,,
Data,11/21/2023,16:01:34;659,100,0,98.641586,84.243469,0.235679,0.235679,,,,,,
Data,11/21/2023,16:01:34;669,100,0,98.445038,84.243469,0.235679,0.235679,,,,,,
Data,11/21/2023,16:01:34;679,100,0,98.497177,84.243469,0.235679,0.235679,,,,,,
Data,11/21/2023,16:01:34;689,100,0,98.644745,84.243469,0.235679,0.235679,,,,,,
Data,11/21/2023,16:01:34;699,100,0,98.794464,84.231689,0.235646,0.235646,,,,,,
Data,11/21/2023,16:01:34;709,100,0,98.937309,84.231689,0.235646,0.235646,,,,,,
Data,11/21/2023,16:01:34;719,100,0,99.082253,84.231689,0.235646,0.235646,,,,,,
Data,11/21/2023,16:01:34;729,100,0,99.220543,84.231689,0.235646,0.235646,,,,,,
Data,11/21/2023,16:01:34;739,100,0,99.36084,84.231689,0.235646,0.235646,,,,,,
Data,11/21/2023,16:01:34;749,100,0,99.511276,84.231689,0.235646,0.235646,,,,,,
Data,11/21/2023,16:01:34;759,100,0,99.447411,84.231689,0.235646,0.235646,,,,,,
Data,11/21/2023,16:01:34;769,100,0,99.331093,84.231689,0.235646,0.235646,,,,,,
Data,11/21/2023,16:01:34;779,100,0,99.213074,84.231689,0.235646,0.235646,,,,,,
Data,11/21/2023,16:01:34;789,100,0,99.100471,84.231689,0.235646,0.235646,,,,,,
Data,11/21/2023,16:01:34;799,100,0,98.97937,84.225494,0.236973,0.236973,,,,,,
Data,11/21/2023,16:01:34;809,100,0,98.877243,84.225494,0.236973,0.236973,,,,,,
Data,11/21/2023,16:01:34;819,100,0,98.766655,84.225494,0.236973,0.236973,,,,,,
Data,11/21/2023,16:01:34;829,100,0,98.661148,84.225494,0.236973,0.236973,,,,,,
Data,11/21/2023,16:01:34;839,100,0,98.618462,84.225494,0.236973,0.236973,,,,,,
Data,11/21/2023,16:01:34;849,100,0,98.600319,84.225494,0.236973,0.236973,,,,,,
Data,11/21/2023,16:01:34;859,100,0,98.586823,84.225494,0.236973,0.236973,,,,,,
Data,11/21/2023,16:01:34;869,100,0,98.571625,84.225494,0.236973,0.236973,,,,,,
Data,11/21/2023,16:01:34;879,100,0,98.556198,84.225494,0.236973,0.236973,,,,,,
Data,11/21/2023,16:01:34;889,100,0,98.541489,84.225494,0.236973,0.236973,,,,,,
Data,11/21/2023,16:01:34;899,100,0,98.525208,84.22937,0.23761,0.23761,,,,,,
Data,11/21/2023,16:01:34;909,100,0,98.512314,84.22937,0.23761,0.23761,,,,,,
Data,11/21/2023,16:01:34;919,100,0,98.702156,84.22937,0.23761,0.23761,,,,,,
Data,11/21/2023,16:01:34;929,100,0,98.962753,84.22937,0.23761,0.23761,,,,,,
Data,11/21/2023,16:01:34;939,100,0,99.227165,84.22937,0.23761,0.23761,,,,,,
Data,11/21/2023,16:01:34;949,100,0,99.495056,84.22937,0.23761,0.23761,,,,,,
Data,11/21/2023,16:01:34;959,100,0,99.735405,84.22937,0.23761,0.23761,,,,,,
Data,11/21/2023,16:01:34;969,100,0,99.979546,84.22937,0.23761,0.23761,,,,,,
Data,11/21/2023,16:01:34;979,100,0,100.227348,84.22937,0.23761,0.23761,,,,,,
Data,11/21/2023,16:01:34;989,100,0,100.463737,84.22937,0.23761,0.23761,,,,,,
Data,11/21/2023,16:01:34;999,100,0,100.406029,84.220551,0.237032,0.237032,,,,,,
Data,11/21/2023,16:01:35;009,100,0,100.24733,84.220551,0.237032,0.237032,,,,,,
Data,11/21/2023,16:01:35;019,100,0,100.086075,84.220551,0.237032,0.237032,,,,,,
Data,11/21/2023,16:01:35;029,100,0,99.922485,84.220551,0.237032,0.237032,,,,,,
Data,11/21/2023,16:01:35;039,100,0,99.766411,84.220551,0.237032,0.237032,,,,,,
Data,11/21/2023,16:01:35;049,100,0,99.598534,84.220551,0.237032,0.237032,,,,,,
Data,11/21/2023,16:01:35;059,100,0,99.456963,84.220551,0.237032,0.237032,,,,,,
Data,11/21/2023,16:01:35;069,100,0,99.303665,84.220551,0.237032,0.237032,,,,,,
Data,11/21/2023,16:01:35;079,100,0,99.428932,84.220551,0.237032,0.237032,,,,,,
